x,s,v,rho_over_rho0
4.655420156215430326e-06,1.654968880694165708e-05,-4.733215801468928063e+00,9.999999999678381712e-01
4.691164080155647609e-06,1.667675592399657622e-05,-4.733215801468225514e+00,9.999999999673246931e-01
4.727182442933988369e-06,1.680479865167619561e-05,-4.733215801467511419e+00,9.999999999668027773e-01
4.763477351668729873e-06,1.693382448063670222e-05,-4.733215801466786665e+00,9.999999999662734229e-01
4.800050929656459196e-06,1.706384095904701375e-05,-4.733215801466051253e+00,9.999999999657358529e-01
4.836905316496225386e-06,1.719485569303014379e-05,-4.733215801465303407e+00,9.999999999651898452e-01
4.874042668214748718e-06,1.732687634710832782e-05,-4.733215801464544903e+00,9.999999999646351778e-01
4.911465157392538819e-06,1.745991064465134078e-05,-4.733215801463774852e+00,9.999999999640725168e-01
4.949174973290988574e-06,1.759396636832831124e-05,-4.733215801462992367e+00,9.999999999635005299e-01
4.987174321980485317e-06,1.772905136056315744e-05,-4.733215801462198336e+00,9.999999999629199943e-01
5.025465426469406329e-06,1.786517352399315741e-05,-4.733215801461391870e+00,9.999999999623307989e-01
5.064050526834212080e-06,1.800234082193139843e-05,-4.733215801460572969e+00,9.999999999617319446e-01
5.102931880350471223e-06,1.814056127883259775e-05,-4.733215801459741634e+00,9.999999999611243195e-01
5.142111761624953681e-06,1.827984298076265358e-05,-4.733215801458896976e+00,9.999999999605072576e-01
5.181592462728641084e-06,1.842019407587149616e-05,-4.733215801458038996e+00,9.999999999598797595e-01
5.221376293330847654e-06,1.856162277486990295e-05,-4.733215801457168581e+00,9.999999999592440458e-01
5.261465580834338905e-06,1.870413735150977985e-05,-4.733215801456284844e+00,9.999999999585974519e-01
5.301862670511471012e-06,1.884774614306819311e-05,-4.733215801455386007e+00,9.999999999579413101e-01
5.342569925641435559e-06,1.899245755083521622e-05,-4.733215801454474736e+00,9.999999999572751763e-01
5.383589727648449577e-06,1.913828004060519892e-05,-4.733215801453548366e+00,9.999999999565980513e-01
5.424924476241105168e-06,1.928522214317216960e-05,-4.733215801452608673e+00,9.999999999559112673e-01
5.466576589552788934e-06,1.943329245482896815e-05,-4.733215801451654769e+00,9.999999999552134922e-01
5.508548504283078883e-06,1.958249963786994643e-05,-4.733215801450684879e+00,9.999999999545047258e-01
5.550842675840336492e-06,1.973285242109785992e-05,-4.733215801449700777e+00,9.999999999537857454e-01
5.593461578485344016e-06,1.988435960033446931e-05,-4.733215801448700688e+00,9.999999999530553296e-01
5.636407705476047171e-06,2.003703003893510964e-05,-4.733215801447686388e+00,9.999999999523130345e-01
5.679683569213405739e-06,2.019087266830718629e-05,-4.733215801446655213e+00,9.999999999515600813e-01
5.723291701388419851e-06,2.034589648843281463e-05,-4.733215801445608939e+00,9.999999999507952486e-01
5.767234653130160851e-06,2.050211056839508494e-05,-4.733215801444545789e+00,9.999999999500185366e-01
5.811514995155056625e-06,2.065952404690875235e-05,-4.733215801443467541e+00,9.999999999492299452e-01
5.856135317917313633e-06,2.081814613285497541e-05,-4.733215801442371529e+00,9.999999999484291413e-01
5.901098231760394357e-06,2.097798610581980215e-05,-4.733215801441258641e+00,9.999999999476160140e-01
5.946406367069768679e-06,2.113905331663720280e-05,-4.733215801440128878e+00,9.999999999467901191e-01
5.992062374426782499e-06,2.130135718793606004e-05,-4.733215801438982240e+00,9.999999999459517896e-01
6.038068924763725752e-06,2.146490721469141458e-05,-4.733215801437816950e+00,9.999999999451004706e-01
6.084428709520068480e-06,2.162971296477987149e-05,-4.733215801436633896e+00,9.999999999442357179e-01
6.131144440799961527e-06,2.179578407953952963e-05,-4.733215801435432191e+00,9.999999999433578646e-01
6.178218851530828214e-06,2.196313027433373624e-05,-4.733215801434212722e+00,9.999999999424666886e-01
6.225654695623275685e-06,2.213176133911956469e-05,-4.733215801432974601e+00,9.999999999415615237e-01
6.273454748132245469e-06,2.230168713902070689e-05,-4.733215801431716940e+00,9.999999999406422591e-01
6.321621805419277888e-06,2.247291761490430271e-05,-4.733215801430439740e+00,9.999999999397090056e-01
6.370158685316152892e-06,2.264546278396267206e-05,-4.733215801429142999e+00,9.999999999387613192e-01
6.419068227289730293e-06,2.281933274029930922e-05,-4.733215801427825831e+00,9.999999999377988669e-01
6.468353292608051236e-06,2.299453765551935967e-05,-4.733215801426489122e+00,9.999999999368214265e-01
6.518016764507723761e-06,2.317108777932467767e-05,-4.733215801425131097e+00,9.999999999358293312e-01
6.568061548362640761e-06,2.334899344011358660e-05,-4.733215801423753533e+00,9.999999999348218038e-01
6.618490571853871072e-06,2.352826504558485068e-05,-4.733215801422352875e+00,9.999999999337988443e-01
6.669306785140975273e-06,2.370891308334665781e-05,-4.733215801420931790e+00,9.999999999327596756e-01
6.720513161034627616e-06,2.389094812153032881e-05,-4.733215801419488500e+00,9.999999999317049637e-01
6.772112695170453441e-06,2.407438080940824490e-05,-4.733215801418022117e+00,9.999999999306338205e-01
6.824108406184329424e-06,2.425922187801706064e-05,-4.733215801416534418e+00,9.999999999295460240e-01
6.876503335888964534e-06,2.444548214078542993e-05,-4.733215801415022739e+00,9.999999999284414631e-01
6.929300549451848948e-06,2.463317249416659049e-05,-4.733215801413487966e+00,9.999999999273198048e-01
6.982503135574557377e-06,2.482230391827579006e-05,-4.733215801411930101e+00,9.999999999261811601e-01
7.036114206673497425e-06,2.501288747753282527e-05,-4.733215801410347368e+00,9.999999999250248628e-01
7.090136899061904781e-06,2.520493432130901557e-05,-4.733215801408741541e+00,9.999999999238503579e-01
7.144574373133379167e-06,2.539845568457968286e-05,-4.733215801407109957e+00,9.999999999226580893e-01
7.199429813546739959e-06,2.559346288858127286e-05,-4.733215801405452616e+00,9.999999999214472801e-01
7.254706429412395460e-06,2.578996734147389757e-05,-4.733215801403770406e+00,9.999999999202174861e-01
7.310407454479985263e-06,2.598798053900840750e-05,-4.733215801402062439e+00,9.999999999189695954e-01
7.366536147327625196e-06,2.618751406519909518e-05,-4.733215801400327827e+00,9.999999999177016097e-01
7.423095791552517688e-06,2.638857959300136547e-05,-4.733215801398567457e+00,9.999999999164144171e-01
7.480089695963032587e-06,2.659118888499451531e-05,-4.733215801396778666e+00,9.999999999151074626e-01
7.537521194772338885e-06,2.679535379407011064e-05,-4.733215801394963229e+00,9.999999999137803020e-01
7.595393647793363757e-06,2.700108626412504564e-05,-4.733215801393119371e+00,9.999999999124326022e-01
7.653710440635417704e-06,2.720839833076051776e-05,-4.733215801391246202e+00,9.999999999110641413e-01
7.712474984902211375e-06,2.741730212198599339e-05,-4.733215801389345501e+00,9.999999999096743641e-01
7.771690718391512242e-06,2.762780985892894015e-05,-4.733215801387414601e+00,9.999999999082634927e-01
7.831361105296160769e-06,2.783993385654943812e-05,-4.733215801385453503e+00,9.999999999068306389e-01
7.891489636406797580e-06,2.805368652436087949e-05,-4.733215801383463983e+00,9.999999999053761357e-01
7.952079829316054306e-06,2.826908036715581482e-05,-4.733215801381442489e+00,9.999999999038987619e-01
8.013135228624330072e-06,2.848612798573750150e-05,-4.733215801379389909e+00,9.999999999023984065e-01
8.074659406147216317e-06,2.870484207765728324e-05,-4.733215801377305354e+00,9.999999999008751805e-01
8.136655961124353095e-06,2.892523543795705169e-05,-4.733215801375188825e+00,9.999999998993288619e-01
8.199128520430057365e-06,2.914732095991800321e-05,-4.733215801373040321e+00,9.999999998977583404e-01
8.262080738785465789e-06,2.937111163581481674e-05,-4.733215801370858067e+00,9.999999998961633940e-01
8.325516298972402074e-06,2.959662055767593020e-05,-4.733215801368642062e+00,9.999999998945441337e-01
8.389438912048733410e-06,2.982386091804909564e-05,-4.733215801366392306e+00,9.999999998928996714e-01
8.453852317565527688e-06,3.005284601077339222e-05,-4.733215801364107911e+00,9.999999998912298960e-01
8.518760283785818403e-06,3.028358923175688709e-05,-4.733215801361787989e+00,9.999999998895348075e-01
8.584166607905021251e-06,3.051610407976022564e-05,-4.733215801359432540e+00,9.999999998878129626e-01
8.650075116273156620e-06,3.075040415718660147e-05,-4.733215801357040675e+00,9.999999998860651385e-01
8.716489664618581477e-06,3.098650317087710683e-05,-4.733215801354612395e+00,9.999999998842896698e-01
8.783414138273627094e-06,3.122441493291288971e-05,-4.733215801352145036e+00,9.999999998824874448e-01
8.850852452401866452e-06,3.146415336142301664e-05,-4.733215801349641261e+00,9.999999998806570201e-01
8.918808552227221409e-06,3.170573248139898294e-05,-4.733215801347098406e+00,9.999999998787982847e-01
8.987286413264648736e-06,3.194916642551476257e-05,-4.733215801344516471e+00,9.999999998769112386e-01
9.056290041552806513e-06,3.219446943495391888e-05,-4.733215801341894569e+00,9.999999998749949937e-01
9.125823473888365468e-06,3.244165586024258362e-05,-4.733215801339232698e+00,9.999999998730492168e-01
9.195890778062173617e-06,3.269074016208898170e-05,-4.733215801336529083e+00,9.999999998710737970e-01
9.266496053097287772e-06,3.294173691222961720e-05,-4.733215801333783723e+00,9.999999998690675129e-01
9.337643429488658454e-06,3.319466079428136135e-05,-4.733215801330996619e+00,9.999999998670298096e-01
9.409337069444849379e-06,3.344952660460075053e-05,-4.733215801328165995e+00,9.999999998649620192e-01
9.481581167131496746e-06,3.370634925314939644e-05,-4.733215801325291849e+00,9.999999998628613662e-01
9.554379948916737040e-06,3.396514376436655881e-05,-4.733215801322373295e+00,9.999999998607281837e-01
9.627737673618355996e-06,3.422592527804769471e-05,-4.733215801319410332e+00,9.999999998585624716e-01
9.701658632752994160e-06,3.448870905023036695e-05,-4.733215801316401183e+00,9.999999998563633419e-01
9.776147150787204072e-06,3.475351045408673218e-05,-4.733215801313345850e+00,9.999999998541302393e-01
9.851207585390401404e-06,3.502034498082279176e-05,-4.733215801310243442e+00,9.999999998518629418e-01
9.926844327689884561e-06,3.528922824058492705e-05,-4.733215801307093074e+00,9.999999998495601172e-01
1.000306180252759408e-05,3.556017596337270276e-05,-4.733215801303893855e+00,9.999999998472223206e-01
1.007986446871906078e-05,3.583320399995937496e-05,-4.733215801300645786e+00,9.999999998448483307e-01
1.015725681931419871e-05,3.610832832281901943e-05,-4.733215801297347980e+00,9.999999998424379255e-01
1.023524338186024453e-05,3.638556502706122238e-05,-4.733215801293998659e+00,9.999999998399898837e-01
1.031382871866649934e-05,3.666493033137228311e-05,-4.733215801290596936e+00,9.999999998375046495e-01
1.039301742707131516e-05,3.694644057896426362e-05,-4.733215801287144586e+00,9.999999998349808905e-01
1.047281413971101435e-05,3.723011223853101096e-05,-4.733215801283637170e+00,9.999999998324177186e-01
1.055322352479089438e-05,3.751596190521158609e-05,-4.733215801280077351e+00,9.999999998298156889e-01
1.063425028635840278e-05,3.780400630156132276e-05,-4.733215801276461576e+00,9.999999998271733581e-01
1.071589916457819920e-05,3.809426227852969653e-05,-4.733215801272789847e+00,9.999999998244901711e-01
1.079817493600955701e-05,3.838674681644644736e-05,-4.733215801269063050e+00,9.999999998217659058e-01
1.088108241388574356e-05,3.868147702601476974e-05,-4.733215801265276745e+00,9.999999998189991191e-01
1.096462644839569084e-05,3.897847014931263439e-05,-4.733215801261433597e+00,9.999999998161901438e-01
1.104881192696760920e-05,3.927774356080099467e-05,-4.733215801257530941e+00,9.999999998133377588e-01
1.113364377455499143e-05,3.957931476834052422e-05,-4.733215801253567889e+00,9.999999998104407428e-01
1.121912695392470727e-05,3.988320141421579503e-05,-4.733215801249543553e+00,9.999999998075002061e-01
1.130526646594731720e-05,4.018942127616725494e-05,-4.733215801245457044e+00,9.999999998045138172e-01
1.139206734988970540e-05,4.049799226843159414e-05,-4.733215801241308363e+00,9.999999998014811320e-01
1.147953468370975567e-05,4.080893244278926068e-05,-4.733215801237094844e+00,9.999999997984020395e-01
1.156767358435351101e-05,4.112225998962083253e-05,-4.733215801232816489e+00,9.999999997952752073e-01
1.165648920805446754e-05,4.143799323897100613e-05,-4.733215801228472408e+00,9.999999997921001915e-01
1.174598675063532328e-05,4.175615066162128571e-05,-4.733215801224061714e+00,9.999999997888762149e-01
1.183617144781179017e-05,4.207675087017001807e-05,-4.733215801219582630e+00,9.999999997856029443e-01
1.192704857549898968e-05,4.239981262012158884e-05,-4.733215801215035157e+00,9.999999997822791586e-01
1.201862345012007597e-05,4.272535481098356730e-05,-4.733215801210416629e+00,9.999999997789036366e-01
1.211090142891722747e-05,4.305339648737227417e-05,-4.733215801205727047e+00,9.999999997754766001e-01
1.220388791026515407e-05,4.338395684012725330e-05,-4.733215801200965522e+00,9.999999997719966061e-01
1.229758833398675244e-05,4.371705520743342092e-05,-4.733215801196129391e+00,9.999999997684626551e-01
1.239200818167144644e-05,4.405271107595272879e-05,-4.733215801191220429e+00,9.999999997648741923e-01
1.248715297699582461e-05,4.439094408196402660e-05,-4.733215801186235083e+00,9.999999997612307734e-01
1.258302828604686291e-05,4.473177401251207230e-05,-4.733215801181172466e+00,9.999999997575307331e-01
1.267963971764741913e-05,4.507522080656467398e-05,-4.733215801176031690e+00,9.999999997537740715e-01
1.277699292368444124e-05,4.542130455617940664e-05,-4.733215801170812753e+00,9.999999997499595672e-01
1.287509359943958972e-05,4.577004550767897539e-05,-4.733215801165512993e+00,9.999999997460858880e-01
1.297394748392238920e-05,4.612146406283555049e-05,-4.733215801160131520e+00,9.999999997421525899e-01
1.307356036020608212e-05,4.647558078006469758e-05,-4.733215801154666558e+00,9.999999997381588956e-01
1.317393805576577270e-05,4.683241637562744612e-05,-4.733215801149117219e+00,9.999999997341033620e-01
1.327508644281946278e-05,4.719199172484264432e-05,-4.733215801143483503e+00,9.999999997299852117e-01
1.337701143867151351e-05,4.755432786330798762e-05,-4.733215801137761858e+00,9.999999997258041118e-01
1.347971900605894290e-05,4.791944598813099469e-05,-4.733215801131952283e+00,9.999999997215577308e-01
1.358321515350006966e-05,4.828736745916851483e-05,-4.733215801126053002e+00,9.999999997172466237e-01
1.368750593564614538e-05,4.865811380027666396e-05,-4.733215801120063126e+00,9.999999997128686813e-01
1.379259745363551766e-05,4.903170670056991544e-05,-4.733215801113980881e+00,9.999999997084236814e-01
1.389849585545053756e-05,4.940816801568981981e-05,-4.733215801107805376e+00,9.999999997039096256e-01
1.400520733627733013e-05,4.978751976908403818e-05,-4.733215801101533948e+00,9.999999996993264029e-01
1.411273813886805171e-05,5.016978415329407620e-05,-4.733215801095164821e+00,9.999999996946722369e-01
1.422109455390621358e-05,5.055498353125401599e-05,-4.733215801088699770e+00,9.999999996899463506e-01
1.433028292037463306e-05,5.094314043759853828e-05,-4.733215801082133467e+00,9.999999996851477446e-01
1.444030962592639837e-05,5.133427757998170528e-05,-4.733215801075465912e+00,9.999999996802749758e-01
1.455118110725836441e-05,5.172841784040468145e-05,-4.733215801068696216e+00,9.999999996753272669e-01
1.466290385048783680e-05,5.212558427655481126e-05,-4.733215801061822603e+00,9.999999996703029526e-01
1.477548439153198164e-05,5.252580012315445477e-05,-4.733215801054841521e+00,9.999999996652013667e-01
1.488892931649015924e-05,5.292908879332008254e-05,-4.733215801047754745e+00,9.999999996600212882e-01
1.500324526202933091e-05,5.333547387993240894e-05,-4.733215801040556947e+00,9.999999996547612735e-01
1.511843891577214569e-05,5.374497915701601240e-05,-4.733215801033249015e+00,9.999999996494205456e-01
1.523451701668827981e-05,5.415762858113048193e-05,-4.733215801025828284e+00,9.999999996439966621e-01
1.535148635548862033e-05,5.457344629277180263e-05,-4.733215801018292979e+00,9.999999996384898449e-01
1.546935377502266088e-05,5.499245661778494923e-05,-4.733215801010642210e+00,9.999999996328979845e-01
1.558812617067861458e-05,5.541468406878635245e-05,-4.733215801002873313e+00,9.999999996272198599e-01
1.570781049078693884e-05,5.584015334659835279e-05,-4.733215800994984512e+00,9.999999996214543607e-01
1.582841373702679430e-05,5.626888934169414378e-05,-4.733215800986973143e+00,9.999999996155995996e-01
1.594994296483560219e-05,5.670091713565376072e-05,-4.733215800978840093e+00,9.999999996096550214e-01
